"","Name","Clade","stopFree","CPC2","LGC","CPPred","RNAcode","PhyloCSF","tcode","RNAsamba","bioseq2seq","randScore","PLEK"
"10884","OffPos_NC_066857.1_38043589_38043488","melonGroup",117,0.0100837,0.925,0.0475426,16.951,7.6275,0.792,0.19826,2e-04,70,-2.36119
"10885","OffPos_NC_066857.1_412289_412169","melonGroup",114,0.00334284,0.948,0.000542118,7.859,-120.253,0.811,0.18145,1e-04,12,-2.44621
"10886","OffPos_NC_066857.1_619755_619659","melonGroup",147,0.014505,-0.456,0.00072327,4.975,-11.3627,0.724,0.39874,0.0225,1,-2.32531
"10887","OffPos_NC_066857.1_6898528_6898420","melonGroup",180,0.0217113,0.414,0.000209761,5.818,-103.7856,0.939,0.18024,0.0048,14,-2.37702
"10888","OffPos_NC_066857.1_705171_705726","melonGroup",378,0.199469,-0.333,0.0766377,6.993,-438.8419,0.856,0.57739,0.2152,59,-2.30083
"10889","OffPos_NC_066857.1_766827_766551","melonGroup",147,0.0139689,3.272,0.000494874,3.09,-231.6487,0.93,0.06579,0.0086,86,-2.46885
"10890","OffPos_NC_066857.1_7975963_7976105","melonGroup",159,0.0219816,2.245,0.00438259,29.359,-48.5927,0.846,0.71316,6e-04,45,-1.77877
"10891","OffPos_NC_066857.1_849314_849395","melonGroup",171,0.143542,0.713,0.00520513,8.025,1.7082,1.064,0.29272,0.0079,59,-2.36577
"10892","OffPos_NC_066857.1_868000_868081","melonGroup",231,0.0252268,-0.671,0.703492,6.756,0.3297,1.125,0.15426,0.0026,40,-2.37754
"10893","OffPos_NC_066857.1_9437883_9438093","melonGroup",249,0.0482835,2.543,0.00110776,2.776,-262.9002,1.141,0.21952,0.0536,42,-1.93886
"10894","OffPos_NC_066857.1_962533_962323","melonGroup",174,0.0205738,2.227,5.87698e-05,3.502,-193.5622,0.722,0.16866,0.0323,12,-2.35756
"10895","OffPos_NC_066857.1_9729347_9729433","melonGroup",159,0.011472,-0.382,0.0774108,9.133,-50.2868,0.626,0.06864,0.0065,64,-2.28307
"10896","OffPos_NC_066858.1_10051535_10051285","melonGroup",207,0.015577,-1.381,0.00794619,13.096,-289.6376,0.94,0.89072,6e-04,92,-1.80994
"10897","OffPos_NC_066858.1_1008452_1008574","melonGroup",174,0.00687555,2.174,0.000131898,8.052,-108.172,0.667,0.13308,3e-04,5,-2.44593
"10898","OffPos_NC_066858.1_105452_105671","melonGroup",171,0.0157673,-1.02,0.00720667,4.243,-95.8642,0.841,0.09776,4e-04,61,-2.24402
"10899","OffPos_NC_066858.1_11527378_11527469","melonGroup",111,0.01513,-0.28,1.12797e-07,17.331,9.6262,0.887,0.08184,0.0051,94,-2.33291
"10900","OffPos_NC_066858.1_1163254_1163350","melonGroup",156,0.0304732,0.034,0.000235751,4.271,-38.4869,1,0.12608,0.945,18,-2.07844
"10901","OffPos_NC_066858.1_11878761_11878572","melonGroup",255,0.0201671,0.665,2.22652e-07,9.888,-75.1345,1.003,0.2552,0.0081,93,-2.09198
"10902","OffPos_NC_066858.1_11898567_11898672","melonGroup",120,0.0125507,0.088,0.0241475,0,0.0022,0.787,0.0208,4e-04,73,-2.36712
"10903","OffPos_NC_066858.1_11936281_11936077","melonGroup",150,0.0154846,0.421,9.54652e-05,9.938,-199.3054,0.741,0.31461,0.0025,84,-2.0591
"10904","OffPos_NC_066858.1_1293476_1293371","melonGroup",120,0.0123127,1.536,9.82991e-07,4.23,-202.1675,0.529,0.12441,0.0136,77,-2.27933
"10905","OffPos_NC_066858.1_1310652_1310801","melonGroup",186,0.0109937,-0.208,0.00258895,4.156,-207.8979,0.918,0.1006,0.0019,57,-2.11479
"10906","OffPos_NC_066858.1_13343740_13343634","melonGroup",126,0.0124704,0,0.0100984,7.7,-48.073,0.521,0.11329,2e-04,4,-2.21538
"10907","OffPos_NC_066858.1_13585684_13585419","melonGroup",114,0.0146394,0.162,0.0804017,5.826,-318.9405,0.859,0.05442,0.0019,98,-2.16653
"10908","OffPos_NC_066858.1_13587818_13587713","melonGroup",87,0.00640485,1.534,5.36678e-05,9.938,-111.3919,0.687,0.0428,0.0769,59,-2.34852
"10909","OffPos_NC_066858.1_13937133_13936731","melonGroup",177,0.025351,0.739,0.00994087,2.77,-372.4298,0.763,0.08802,0.9698,45,-2.02871
"10910","OffPos_NC_066858.1_13972228_13972783","melonGroup",198,0.0276655,-0.832,0.0735744,14.837,-333.4782,0.946,0.0711,0.0019,89,-1.59759
"10911","OffPos_NC_066858.1_14491139_14491456","melonGroup",258,0.019672,0.555,0.0155027,4.116,-396.0698,1,0.23785,0.3218,13,-0.555688
"10912","OffPos_NC_066858.1_14814039_14814244","melonGroup",351,0.0780779,0.988,0.0333938,6.385,-107.2067,0.74,0.07248,0.054,59,-2.04982
"10913","OffPos_NC_066858.1_15081683_15081526","melonGroup",165,0.0174765,-0.338,0.00458821,29.919,-29.1836,1.073,0.09039,3e-04,53,-2.35417
"10914","OffPos_NC_066858.1_15178087_15177582","melonGroup",210,0.0127084,0.047,0.000132556,0,0.0118,0.951,0.05032,0.0102,5,-1.96772
"10915","OffPos_NC_066858.1_162480_162579","melonGroup",129,0.00317457,0.515,0.0136242,3.777,-49.6406,0.449,0.04904,5e-04,8,-2.32289
"10916","OffPos_NC_066858.1_1665370_1665529","melonGroup",123,0.0157187,2.824,0.00172141,3.896,-193.5227,0.788,0.0899,0.0959,49,-2.48643
"10917","OffPos_NC_066858.1_1691446_1691532","melonGroup",153,0.0183547,0.294,0.0045841,10.242,0.3251,0.619,0.11329,1e-04,50,-1.93174
"10918","OffPos_NC_066858.1_17114086_17114208","melonGroup",156,0.0103317,1.621,0.000646715,3.35,-158.3849,0.944,0.06392,0.0389,3,-2.26643
"10919","OffPos_NC_066858.1_17199970_17199751","melonGroup",201,0.0177509,-0.199,0.0526354,6.085,-94.5456,0.648,0.1951,7e-04,55,-2.1365
"10920","OffPos_NC_066858.1_17263152_17263582","melonGroup",129,0.0154304,0.197,0.000775284,11.475,-91.1995,0.762,0.23767,0.1424,87,-2.12683
"10921","OffPos_NC_066858.1_1737426_1737548","melonGroup",117,0.0113513,0.326,0.000273821,8.791,-8.3632,0.756,0.17092,2e-04,48,-2.3236
"10922","OffPos_NC_066858.1_1851849_1851965","melonGroup",150,0.00356206,1.987,4.79634e-05,4.036,-170.1113,0.871,0.07735,0.0017,76,-2.29845
"10923","OffPos_NC_066858.1_19015050_19015185","melonGroup",285,0.0313637,-0.24,2.06573e-05,0,0.0031,0.564,0.60238,0.3774,20,-2.32539
"10924","OffPos_NC_066858.1_19079569_19079990","melonGroup",180,0.012883,-0.138,0.000563767,7.434,-157.7515,0.944,0.50207,6e-04,86,-1.70919
"10925","OffPos_NC_066858.1_19080092_19080775","melonGroup",180,0.0164395,0.896,0.0240522,3.292,-592.315,0.848,0.05663,7e-04,22,-0.695466
"10926","OffPos_NC_066858.1_19194719_19194471","melonGroup",213,0.0309257,0.345,0.015361,21.675,-130.7277,0.87,0.42199,0.0034,44,-2.05271
"10927","OffPos_NC_066858.1_1981403_1981261","melonGroup",141,0.0159317,0.294,0.0480219,5.08,-73.4992,0.802,0.61555,1e-04,46,-2.10184
"10928","OffPos_NC_066858.1_2020482_2020047","melonGroup",126,0.00550653,0.675,4.19728e-05,4.27,-207.5433,0.869,0.06118,0.4877,13,-2.72231
"10929","OffPos_NC_066858.1_20645233_20644861","melonGroup",228,0.0302594,-0.848,0.0297428,13.031,-141.6027,0.889,0.87602,0.0042,75,-1.94164
"10930","OffPos_NC_066858.1_2102885_2102985","melonGroup",135,0.00763435,0.807,0.000553876,8.391,-97.1397,0.694,0.0636,0.0024,5,-2.50743
"10931","OffPos_NC_066858.1_2106042_2105351","melonGroup",348,0.0664059,1.125,0.000975484,4.703,-526.4871,0.732,0.07778,0.6098,32,-2.11099
"10932","OffPos_NC_066858.1_21561348_21560601","melonGroup",258,0.0290658,-0.608,0.0396154,3.998,-501.2275,0.878,0.24589,0.6517,12,-0.523649
"10933","OffPos_NC_066858.1_21648108_21648370","melonGroup",138,0.0236178,1.538,0.000331872,5.097,-61.1631,0.881,0.13532,0.0199,27,-2.09957
"10934","OffPos_NC_066858.1_22033165_22033313","melonGroup",147,0.0036765,0.258,4.59152e-05,6.02,-141.6292,0.868,0.06812,0.0025,1,-2.37162
"10935","OffPos_NC_066858.1_22137045_22136947","melonGroup",156,0.0301743,2.509,0.00148072,4.626,-12.5031,0.845,0.12171,0.0012,56,-2.41363
"10936","OffPos_NC_066858.1_22345475_22345602","melonGroup",156,0.0714165,-0.319,0.000753483,14.506,-189.3498,0.817,0.66538,7e-04,6,-2.167
"10937","OffPos_NC_066858.1_22575095_22574973","melonGroup",126,0.0291946,1.44,1.74893e-05,4.987,-110.9434,0.661,0.16746,0.0012,57,-2.07825
"10938","OffPos_NC_066858.1_229765_229601","melonGroup",147,0.0250731,1.769,1e-07,10.7,-56.532,0.534,0.14496,0.0014,25,-2.35216
"10939","OffPos_NC_066858.1_23549004_23548266","melonGroup",249,0.0580805,0.994,0.00437303,5.116,-649.1496,0.898,0.12318,0.0018,62,-1.21079
"10940","OffPos_NC_066858.1_23554077_23554203","melonGroup",270,0.286306,0.372,0.998935,10.424,-6.8517,1.062,0.95027,0.7986,53,-2.30421
"10941","OffPos_NC_066858.1_23668236_23668048","melonGroup",156,0.0146196,1.656,1.02186e-06,9.27,-192.3316,0.997,0.09371,2e-04,34,-2.23629
"10942","OffPos_NC_066858.1_23876831_23876324","melonGroup",129,0.0105183,-0.189,0.0100534,7.399,-211.2115,0.894,0.11157,0.9675,77,-2.00443
"10943","OffPos_NC_066858.1_23981922_23981833","melonGroup",207,0.00306944,-0.481,3.2265e-07,6.598,-55.1826,0.632,0.28955,0.0014,69,-2.3511
"10944","OffPos_NC_066858.1_24230416_24229521","melonGroup",261,0.04108,1.436,0.0775665,3.008,-496.8729,1.036,0.09486,0.0434,35,-1.53182
"10945","OffPos_NC_066858.1_24236266_24236133","melonGroup",138,0.0280575,-0.132,0.000311043,3.218,-79.3458,0.982,0.52251,0.0127,55,-1.85151
"10946","OffPos_NC_066858.1_24347644_24348145","melonGroup",195,0.0416567,-0.016,0.00025336,4.094,-280.8096,0.849,0.26376,0.3267,39,-1.36473
"10947","OffPos_NC_066858.1_24403490_24403826","melonGroup",138,0.0186984,1.801,0.0171882,12.457,-171.3626,0.806,0.11238,0.9211,28,-2.22406
"10948","OffPos_NC_066858.1_2452785_2452890","melonGroup",99,0.00564545,3.322,4.15424e-05,3.566,-187.8897,0.696,0.04109,0.054,13,-2.43543
"10949","OffPos_NC_066858.1_24920998_24920916","melonGroup",78,0.0106762,0.277,0.00256241,3.717,-43.8936,0.494,0.17822,1e-04,67,-2.3995
"10950","OffPos_NC_066858.1_25130003_25130146","melonGroup",165,0.0192376,0.247,0.000162859,7.28,-55.0257,1.007,0.23354,0.0019,91,-2.28468
"10951","OffPos_NC_066858.1_25393273_25393090","melonGroup",156,0.0288059,0.289,1.43337e-06,7.582,-156.293,0.971,0.1522,2e-04,98,-1.93425
"10952","OffPos_NC_066858.1_25487001_25486815","melonGroup",186,0.0187174,0.209,0.00184521,5.121,-129.5692,1.136,0.06995,0.0282,70,-2.28628
"10953","OffPos_NC_066858.1_25601641_25601269","melonGroup",258,0.0172672,-0.313,0.0499006,7.535,-394.9951,1.006,0.51126,0.002,79,-1.84687
"10954","OffPos_NC_066858.1_25614664_25614799","melonGroup",189,0.0312554,0.253,0.112338,7.783,-43.2296,0.796,0.49809,0.0126,29,-2.13511
"10955","OffPos_NC_066858.1_25629437_25629122","melonGroup",135,0.0153571,0.305,5.76694e-05,2.674,-340.6034,0.824,0.05035,0.0022,1,-2.0854
"10956","OffPos_NC_066858.1_25691650_25691542","melonGroup",150,0.0314491,1.288,0.00766386,2.52,-68.2918,0.706,0.12864,3e-04,72,-2.22523
"10957","OffPos_NC_066858.1_25738125_25738043","melonGroup",138,0.00491144,-0.042,0.00414371,14.226,-47.276,0.647,0.12719,0.0039,35,-2.19108
"10958","OffPos_NC_066858.1_25754406_25754198","melonGroup",177,0.146956,0.569,0.00151876,5.972,-147.2799,0.775,0.18355,0.0013,26,-2.06773
"10959","OffPos_NC_066858.1_25795550_25795848","melonGroup",198,0.0110952,0.387,0.000995817,8.05,-131.8294,0.978,0.0662,0.0605,24,-2.18844
"10960","OffPos_NC_066858.1_26003271_26003435","melonGroup",174,0.0502344,2.163,0.229436,5.223,-104.3589,0.764,0.09721,0.0032,38,-2.21272
"10961","OffPos_NC_066858.1_26160882_26161068","melonGroup",108,0.00544527,-0.151,0.0418389,8.223,-77.3764,0.974,0.22466,3e-04,57,-2.3478
"10962","OffPos_NC_066858.1_2842933_2842740","melonGroup",111,0.00630759,3.716,3.77898e-06,3.533,-303.5685,0.679,0.10099,0.0018,68,-2.47744
"10963","OffPos_NC_066858.1_3170850_3171101","melonGroup",180,0.0185874,-1.383,0.0338461,8.025,-83.0753,0.967,0.76779,3e-04,1,-1.94455
"10964","OffPos_NC_066858.1_3209327_3209515","melonGroup",108,0.00442488,1.545,0.00888572,4.2,-181.3135,0.822,0.07012,0.0026,54,-2.51808
"10965","OffPos_NC_066858.1_4292571_4292454","melonGroup",117,0.00656391,0.339,2.79699e-05,6.672,4.8284,0.743,0.07718,2e-04,57,-2.29829
"10966","OffPos_NC_066858.1_5221045_5221127","melonGroup",144,0.0170196,0.132,7.10324e-05,0,0.0022,0.718,0.09457,0.9662,94,-2.4371
"10967","OffPos_NC_066858.1_6623767_6623674","melonGroup",84,0.0914282,1.62,0.000156221,6.433,-37.3635,0.496,0.11691,0.3183,91,-2.26259
"10968","OffPos_NC_066858.1_7021138_7020761","melonGroup",183,0.105265,-0.805,0.119607,5.104,-231.2772,0.952,0.09552,0.0128,90,-2.28689
"10969","OffPos_NC_066858.1_7825044_7825159","melonGroup",87,0.0094505,1.095,0.00137333,0,0.0047,0.929,0.08835,0.0012,17,-2.30983
"10970","OffPos_NC_066858.1_7919889_7919998","melonGroup",135,0.0146874,-0.354,8.09332e-05,7.801,-121.1653,0.882,0.11009,8e-04,67,-1.9246
"10971","OffPos_NC_066858.1_834512_835181","melonGroup",213,0.00859124,0.386,0.010016,4.132,-521.4556,0.898,0.46538,5e-04,98,-1.48426
"10972","OffPos_NC_066858.1_885561_884694","melonGroup",237,0.0410379,0.217,5.39428e-05,4.397,-827.1497,0.844,0.10021,0.9467,24,-0.711449
"10973","OffPos_NC_066858.1_931188_931330","melonGroup",123,0.0103653,-0.091,2.91356e-05,5.746,-119.5724,0.571,0.07919,3e-04,7,-2.16317
"10974","OffPos_NC_066858.1_9837735_9837954","melonGroup",159,0.0434354,-0.618,0.0295191,14.121,1.4735,0.9,0.47895,0.0032,26,-1.46417
"10975","OffPos_NC_066859.1_12981162_12981415","melonGroup",180,0.0259191,0.536,0.0106767,5.266,-122.158,0.771,0.20561,0.0069,35,-2.14935
"10976","OffPos_NC_066859.1_1339814_1339685","melonGroup",141,0.0187993,0.119,0.247647,11.683,-52.6266,0.836,0.08381,3e-04,91,-2.23537
"10977","OffPos_NC_066859.1_14801442_14801903","melonGroup",417,0.760929,-0.117,0.278178,6.918,-366.7282,1.111,0.77387,0.9061,43,-1.24011
"10978","OffPos_NC_066859.1_17689926_17690011","melonGroup",153,0.0236518,1.589,1.18529e-05,14.969,-17.07,0.755,0.31589,0.0036,25,-2.27874
"10979","OffPos_NC_066859.1_17747060_17747353","melonGroup",168,0.0166979,-0.697,0.00091405,9.662,-30.4771,0.871,0.40407,5e-04,72,-1.6507
"10980","OffPos_NC_066859.1_1907693_1907849","melonGroup",240,0.0594592,-0.146,0.0269962,6.913,-109.9994,0.819,0.34612,0.0017,21,-2.12814
"10981","OffPos_NC_066859.1_1921438_1921861","melonGroup",171,0.00297519,0.312,0.00721837,12.788,-177.1198,0.859,0.08824,0.2222,10,-1.87842
"10982","OffPos_NC_066859.1_1973489_1973365","melonGroup",105,0.00896751,0.595,0.0247263,5.61,-164.3118,0.686,0.4321,3e-04,5,-2.33469
"10983","OffPos_NC_066859.1_20444867_20444705","melonGroup",165,0.0088767,-0.368,0.0181588,10.561,-54.4078,0.866,0.09125,5e-04,87,-2.31848
"10984","OffPos_NC_066859.1_21526656_21526740","melonGroup",189,0.0195088,0.164,0.187852,0,0.0032,0.464,0.72148,0.0014,14,-2.15859
"10985","OffPos_NC_066859.1_21876360_21876570","melonGroup",153,0.0284614,0.674,0.000336038,7.14,-57.0906,1.11,0.13261,0.2123,68,-1.93795
"10986","OffPos_NC_066859.1_22630173_22630258","melonGroup",165,0.00768909,-3,0.00521895,13.383,-5.1764,0.562,0.09978,0.0998,12,-2.33781
"10987","OffPos_NC_066859.1_23623046_23623164","melonGroup",105,0.0043771,2.931,2.13478e-06,5.846,-93.4683,0.734,0.04795,0.0021,58,-2.27393
"10988","OffPos_NC_066859.1_23863069_23862414","melonGroup",198,0.0110768,2.817,5.06352e-05,3.311,-558.8348,0.818,0.10786,0.0461,87,-1.84218
"10989","OffPos_NC_066859.1_24147605_24147773","melonGroup",120,0.0131283,-1.533,0.0034437,0,0.0036,0.808,0.03207,0.0027,69,-2.54115
"10990","OffPos_NC_066859.1_2431320_2431230","melonGroup",87,0.0083314,0.364,1.74475e-06,6.176,-126.8516,0.597,0.04377,4e-04,75,-2.26006
"10991","OffPos_NC_066859.1_24995669_24995397","melonGroup",192,0.0121985,0.824,2.58918e-06,3.218,-360.7382,0.742,0.27536,0.3263,23,-2.41442
"10992","OffPos_NC_066859.1_25155847_25156076","melonGroup",147,0.0736989,-0.143,0.00143577,12.829,-130.4755,0.881,0.09502,0.002,18,-2.05366
"10993","OffPos_NC_066859.1_25215761_25215655","melonGroup",111,0.0492912,1.242,0.127224,7.714,-53.7726,0.658,0.07884,0.2872,51,-2.2061
"10994","OffPos_NC_066859.1_25225644_25225857","melonGroup",132,0.0213307,-1.002,0.0161776,14.646,-94.3215,0.918,0.15139,1e-04,92,-2.0797
"10995","OffPos_NC_066859.1_25245297_25245387","melonGroup",111,0.0109484,1.198,0.0177262,9.823,-9.0597,1.159,0.27711,2e-04,88,-2.14342
"10996","OffPos_NC_066859.1_25295289_25295520","melonGroup",156,0.185216,1.024,0.00118827,2.658,-332.1464,0.71,0.37976,0.0153,92,-2.17521
"10997","OffPos_NC_066859.1_25322141_25322034","melonGroup",168,0.00846183,-0.159,0.00124691,6.646,-6.1205,0.553,0.07908,9e-04,87,-2.23747
"10998","OffPos_NC_066859.1_25392891_25392621","melonGroup",156,0.0255647,0.286,0.302991,9.222,-192.4129,0.768,0.19336,7e-04,61,-2.17434
"10999","OffPos_NC_066859.1_25675436_25675617","melonGroup",159,0.0145101,2.681,0.0922208,3.642,-139.7894,0.464,0.21329,6e-04,36,-1.91612
"11000","OffPos_NC_066859.1_25726130_25726332","melonGroup",348,0.0877661,0.494,0.0868427,17.088,-215.3998,0.725,0.01062,0.9862,8,-2.32636
"11001","OffPos_NC_066859.1_26336941_26336534","melonGroup",171,0.0218766,0.174,0.00180496,5.123,-455.2824,0.759,0.14672,0.0018,70,-1.95219
"11002","OffPos_NC_066859.1_26460431_26460340","melonGroup",156,0.00902419,0.362,0.000358203,5.62,-27.8854,0.401,0.04385,0.0032,51,-2.24813
"11003","OffPos_NC_066859.1_26713402_26714068","melonGroup",117,0.0138142,3.586,8.78084e-06,4.032,-608.3792,0.818,0.03344,0.0273,75,-2.37218
"11004","OffPos_NC_066859.1_26757278_26756894","melonGroup",147,0.0220987,2.356,4.88592e-07,3.196,-419.2954,0.834,0.16288,0.0189,61,-1.88589
"11005","OffPos_NC_066859.1_26984136_26984019","melonGroup",201,0.0207108,-0.462,1e-07,9.213,5.8764,0.86,0.80684,0.006,96,-1.87202
"11006","OffPos_NC_066859.1_27295447_27295589","melonGroup",153,0.00863117,0.821,1e-07,8.593,-63.4101,0.697,0.09327,0.0012,30,-2.47332
"11007","OffPos_NC_066859.1_27801107_27801213","melonGroup",144,0.022012,0.553,0.0362939,12.93,-68.9583,0.721,0.39731,0.0537,11,-1.96704
"11008","OffPos_NC_066859.1_27865799_27865707","melonGroup",87,0.00550192,-0.576,1.41952e-05,0,0.0036,0.564,0.24669,3e-04,91,-2.2432
"11009","OffPos_NC_066859.1_28150038_28150236","melonGroup",231,0.0545233,-0.058,0.00971693,6.346,-79.0779,0.867,0.49983,0.023,27,-2.08632
"11010","OffPos_NC_066859.1_28195561_28196027","melonGroup",147,0.0150641,0.003,0.0117216,4.169,-322.8085,0.809,0.05962,0.8935,44,-1.41269
"11011","OffPos_NC_066859.1_28304321_28304150","melonGroup",180,0.0914997,0.41,0.00507409,14.438,-101.7875,0.877,0.31314,0.0074,65,-2.27107
"11012","OffPos_NC_066859.1_28491681_28491770","melonGroup",126,0.00586109,1.52,5.08638e-06,6.243,-86.7068,0.523,0.2154,0.9494,83,-2.30616
"11013","OffPos_NC_066859.1_28670913_28670825","melonGroup",93,0.174365,0.785,0.00915827,5.179,-109.6721,0.582,0.1868,0.0068,27,-2.03456
"11014","OffPos_NC_066859.1_28909699_28910094","melonGroup",180,0.0293729,0.953,0.000181798,4.104,-256.2029,0.781,0.13277,0.3678,90,-1.60542
"11015","OffPos_NC_066859.1_28927288_28927411","melonGroup",147,0.0165466,0.087,0.032874,0,0.0037,0.869,0.64917,0.0521,39,-2.29176
"11016","OffPos_NC_066859.1_29091823_29091712","melonGroup",162,0.024053,0.391,0.000479658,9.705,-46.4656,0.557,0.18276,0.8739,30,-2.31541
"11017","OffPos_NC_066859.1_29195777_29195563","melonGroup",171,0.186842,0.606,0.000396632,3.747,-224.075,0.836,0.45777,0.003,22,-2.10081
"11018","OffPos_NC_066859.1_29292708_29293462","melonGroup",210,0.0166266,-0.565,0.0259064,7.769,-282.0459,0.89,0.33509,0.0012,70,-1.38281
"11019","OffPos_NC_066859.1_29680204_29679906","melonGroup",315,0.014437,0.412,0.00346947,4.632,-253.0713,0.994,0.0828,0.7255,34,-2.37573
"11020","OffPos_NC_066859.1_29755824_29756328","melonGroup",132,0.00554662,4.65,0.000117177,3.921,-332.4949,0.899,0.06765,0.0145,1,-1.88218
"11021","OffPos_NC_066859.1_29811535_29811407","melonGroup",150,0.00445209,0.465,0.00760791,5.392,-60.6417,0.768,0.18324,0.0025,6,-1.67473
"11022","OffPos_NC_066859.1_30199164_30199068","melonGroup",123,0.0197614,3.148,3.21985e-06,5.132,-11.3201,0.603,0.18497,7e-04,62,-2.10768
"11023","OffPos_NC_066859.1_30304556_30304643","melonGroup",135,0.00738684,3.601,1e-07,5.168,-99.518,0.796,0.10333,0.0016,72,-2.22061
"11024","OffPos_NC_066859.1_30321755_30322142","melonGroup",204,0.0363123,0.55,0.00457042,4.743,-197.8669,1.025,0.08893,0.0045,78,-1.41609
"11025","OffPos_NC_066859.1_30483707_30483600","melonGroup",171,0.012284,5.058,1e-07,6.415,14.6563,0.649,0.11875,0.0093,74,-2.13665
"11026","OffPos_NC_066859.1_30732911_30733018","melonGroup",138,0.0168903,0.533,0.00098827,17.885,-53.0979,0.651,0.12733,2e-04,55,-2.14543
"11027","OffPos_NC_066859.1_30739541_30739381","melonGroup",177,0.00756023,1.35,3.1697e-06,9.847,-111.7637,0.844,0.22396,3e-04,68,-2.21845
"11028","OffPos_NC_066859.1_30853640_30853819","melonGroup",111,0.111623,0.968,0.0178672,2.684,-246.8771,0.728,0.18198,8e-04,82,-2.10373
"11029","OffPos_NC_066859.1_30860202_30860338","melonGroup",141,0.0130457,-1.401,0.0605604,8.436,-58.3927,0.713,0.42955,0.0039,48,-2.10511
"11030","OffPos_NC_066859.1_461030_461180","melonGroup",168,0.0148358,0.552,0.167358,8.429,-82.326,0.697,0.08821,0.0088,59,-2.45453
"11031","OffPos_NC_066859.1_6141893_6141987","melonGroup",195,0.0106057,-0.697,0.0283748,10.334,-28.1912,0.639,0.13495,0.0019,46,-2.30828
"11032","OffPos_NC_066859.1_8294785_8294568","melonGroup",156,0.0118917,-0.165,1.77588e-05,11.811,-164.8453,0.679,0.7492,0.0112,83,-1.41639
"11033","OffPos_NC_066859.1_8940244_8940131","melonGroup",234,0.0944346,1.286,0.000180009,5.413,-86.8131,0.706,0.04077,0.0051,42,-2.20524
"11034","OffPos_NC_066859.1_9857881_9858064","melonGroup",129,0.0127984,-0.319,0.00407906,3.447,-99.8953,0.813,0.10223,0.0297,41,-1.79966
"11035","OffPos_NC_066860.1_10205416_10205509","melonGroup",141,0.0282924,-0.597,5.61961e-06,45.507,587.3731,0.92,0.82423,6e-04,63,-2.12975
"11036","OffPos_NC_066860.1_1131575_1131461","melonGroup",99,0.00696977,-0.023,0.0199175,5.799,-275.3507,0.718,0.23747,2e-04,75,-2.39137
"11037","OffPos_NC_066860.1_1246316_1246451","melonGroup",201,0.0227901,0.59,8.36036e-05,3.951,-89.8027,0.866,0.09325,0.0809,10,-2.22216
"11038","OffPos_NC_066860.1_14576321_14576439","melonGroup",96,0.0103554,0.117,0.00446656,5.349,-68.8134,0.674,0.11764,1e-04,22,-2.40132
"11039","OffPos_NC_066860.1_14610627_14610414","melonGroup",141,0.0113071,0.905,9.697e-05,6.385,-120.5717,0.816,0.11844,0.0093,41,-2.19153
"11040","OffPos_NC_066860.1_14823941_14823796","melonGroup",108,0.0412868,-0.388,0.00222969,8.373,-57.659,0.593,0.34205,2e-04,69,-2.02313
"11041","OffPos_NC_066860.1_14853282_14853601","melonGroup",270,0.0149366,-0.402,0.00517299,5.202,-130.249,0.808,0.04956,0.0014,10,-1.57633
"11042","OffPos_NC_066860.1_15119532_15119653","melonGroup",141,0.0235546,0.307,0.0131537,0,0.0036,0.971,0.34047,5e-04,41,-2.32957
"11043","OffPos_NC_066860.1_1549281_1549369","melonGroup",114,0.120609,1.012,8.0538e-06,10.162,-27.4044,0.783,0.07312,6e-04,80,-2.24704
"11044","OffPos_NC_066860.1_16164179_16164097","melonGroup",99,0.0136751,0.989,0.0593999,9.056,-17.7529,0.549,0.65181,0.0059,22,-2.31155
"11045","OffPos_NC_066860.1_16300990_16301139","melonGroup",297,0.0259463,0,0.0134753,0,0.0031,1.04,0.73319,0.0092,11,-2.2503
"11046","OffPos_NC_066860.1_16446906_16446815","melonGroup",222,0.010577,0.145,6.43207e-07,8.504,-48.3077,0.737,0.18625,0.3381,31,-2.35688
"11047","OffPos_NC_066860.1_16745875_16745329","melonGroup",168,0.0146887,1.38,0.00015016,5.07,-554.9534,0.835,0.05509,0.8942,56,-1.97757
"11048","OffPos_NC_066860.1_16754586_16755023","melonGroup",171,0.00807919,2.151,0.147778,10.984,-240.2519,1.033,0.05986,0.1252,62,-2.00614
"11049","OffPos_NC_066860.1_16849246_16849549","melonGroup",177,0.0275106,0.063,0.00987508,2.759,-241.9941,0.796,0.20075,0.1012,2,-1.33833
"11050","OffPos_NC_066860.1_1866698_1866869","melonGroup",162,0.0330945,1.677,0.000153792,1.69,-123.5522,0.603,0.1821,0.0029,13,-2.00462
"11051","OffPos_NC_066860.1_20468752_20468844","melonGroup",135,0.00791763,-0.055,0.000499869,5.351,-79.128,0.504,0.11995,4e-04,35,-1.8131
"11052","OffPos_NC_066860.1_20863704_20863858","melonGroup",144,0.0150425,1.358,0.0169422,8.361,-73.3805,1.009,0.19885,3e-04,44,-2.27776
"11053","OffPos_NC_066860.1_20864112_20864238","melonGroup",141,0.026623,0.381,0.000196952,5.571,-74.8326,0.698,0.28937,0.0011,24,-2.27109
"11054","OffPos_NC_066860.1_21129970_21130141","melonGroup",174,0.0118901,-0.621,0.0603899,16.239,-93.2723,0.896,0.40891,2e-04,77,-2.08474
"11055","OffPos_NC_066860.1_21522020_21522124","melonGroup",198,0.148792,-0.601,0.000443984,12.421,-49.7721,0.603,0.11577,0.2915,8,-2.31229
