Name,Score,Start,End,Pval
Shuf_NC_066868.1_21379644_21379552_Cucumis_melo,7.807,28,45,0.108
Shuf_NC_066863.1_2307354_2307168_Cucumis_melo,12.691,97,135,0.487
Shuf_NC_066862.1_9640695_9640814_Cucumis_melo,7.348,162,179,0.789
Shuf_NC_066860.1_28950489_28950380_Cucumis_melo,5.221,71,88,0.855
Shuf_NC_066857.1_3102072_3101911_Cucumis_melo,10.652,95,139,0.008
Shuf_NC_066860.1_28947322_28947223_Cucumis_melo,5.461,74,91,0.249
Shuf_NC_066858.1_229765_229601_Cucumis_melo,7.019,196,210,0.198
Shuf_NC_066858.1_2020482_2020047,0,0,0,1
Shuf_NC_066864.1_850156_849952_Cucumis_melo,9.716,220,243,0.011
Shuf_NC_066864.1_27299106_27299192_Cucumis_melo,5.521,207,215,0.587
Shuf_NC_066863.1_24972693_24972907_Cucumis_melo,7.615,55,69,0.551
Shuf_NC_066862.1_1844780_1844867_Cucumis_melo,8.324,182,190,0.123
Shuf_NC_066866.1_26564008_26564116_Cucumis_melo,6.900,191,226,0.821
Shuf_NC_066857.1_37703180_37703363_Cucumis_melo,3.121,289,297,0.189
Shuf_NC_066858.1_1981403_1981261_Cucumis_melo,4.074,183,197,0.662
Shuf_NC_066857.1_10185436_10185211_Cucumis_melo,6.025,205,249,0.677
Shuf_NC_066866.1_1759409_1760219_Cucumis_melo,3.523,815,823,0.490
Shuf_NC_066867.1_21074968_21075102_Cucumis_melo,4.362,163,177,0.465
Shuf_NC_066868.1_28020047_28019917_Cucumis_melo,7.410,128,148,0.140
Shuf_NC_066865.1_1239166_1239278_Cucumis_melo,4.962,206,217,0.997
Shuf_NC_066861.1_26476075_26475913_Cucumis_melo,7.612,1,39,0.967
Shuf_NC_066858.1_1691446_1691532_Cucumis_melo,5.441,108,116,0.154
Shuf_NC_066857.1_33200420_33200189_Cucumis_melo,8.608,295,321,0.044
Shuf_NC_066857.1_16321748_16321830_Cucumis_melo,2.642,2,13,0.838
Shuf_NC_066863.1_25550672_25550572_Cucumis_melo,6.465,136,147,0.836
Shuf_NC_066866.1_1449555_1449437_Cucumis_melo,4.692,72,83,0.558
Shuf_NC_066862.1_1353638_1353792_Cucumis_melo,7.858,19,30,0.893
Shuf_NC_066861.1_29095128_29094990_Cucumis_melo,6.602,264,278,0.208
Shuf_NC_066864.1_1262156_1261927_Cucumis_melo,10.267,172,204,0.604
Shuf_NC_066865.1_18276111_18276491_Cucumis_melo,10.713,233,301,0.067
Shuf_NC_066857.1_766827_766551_Cucumis_melo,14.164,114,173,0.376
Shuf_NC_066860.1_32066358_32066129_Cucumis_melo,6.245,202,213,0.069
Shuf_NC_066867.1_5686283_5686391_Cucumis_melo,3.825,19,48,0.894
Shuf_NC_066863.1_1926186_1926499_Cucumis_melo,6.943,32,43,0.238
Shuf_NC_066860.1_32393868_32393650_Cucumis_melo,6.315,168,179,0.653
Shuf_NC_066866.1_1912179_1912273_Cucumis_melo,23.769,95,145,0.004
Shuf_NC_066863.1_1995292_1995172_Cucumis_melo,3.111,42,53,0.887
Shuf_NC_066863.1_24955961_24956122_Cucumis_melo,5.563,191,205,0.416
Shuf_NC_066862.1_28631493_28631757_Cucumis_melo,3.366,257,274,0.986
Shuf_NC_066859.1_28927288_28927411_Cucumis_melo,7.066,210,218,0.947
Shuf_NC_066863.1_25771457_25770545_Cucumis_melo,7.917,716,751,0.386
Shuf_NC_066867.1_1895186_1895273_Cucumis_melo,13.927,145,195,0.242
Shuf_NC_066859.1_26336941_26336534_Cucumis_melo,5.049,322,333,0.181
Shuf_NC_066860.1_29869304_29869392_Cucumis_melo,5.364,194,208,0.617
Shuf_NC_066863.1_8332544_8332436_Cucumis_melo,6.789,212,229,0.144
Shuf_NC_066867.1_3433515_3433424_Cucumis_melo,6.004,63,89,0.733
Shuf_NC_066862.1_11180251_11180167_Cucumis_melo,3.725,218,226,0.855
Shuf_NC_066867.1_21036410_21036558_Cucumis_melo,9.283,196,213,0.631
Shuf_NC_066859.1_1921438_1921861_Cucumis_melo,7.317,268,285,0.079
Shuf_NC_066860.1_20864112_20864238_Cucumis_melo,5.360,8,22,0.302
Shuf_NC_066860.1_21129970_21130141_Cucumis_melo,4.796,31,48,0.662
Shuf_NC_066863.1_28025314_28025151_Cucumis_melo,6.878,29,52,0.793
Shuf_NC_066863.1_27516907_27517255_Cucumis_melo,5.889,298,312,0.762
Shuf_NC_066861.1_1955160_1955420_Cucumis_melo,9.564,198,218,0.010
Shuf_NC_066858.1_3209327_3209515_Cucumis_melo,11.919,322,336,0.038
Shuf_NC_066862.1_24372903_24373520_Cucumis_melo,12.984,281,319,0.409
Shuf_NC_066868.1_22590695_22590530_Cucumis_melo,4.116,189,197,0.477
Shuf_NC_066861.1_2801202_2801085_Cucumis_melo,6.285,203,214,0.310
Shuf_NC_066858.1_23554077_23554203_Cucumis_melo,6.533,42,83,0.386
Shuf_NC_066863.1_28994183_28993658_Cucumis_melo,4.564,407,418,0.173
Shuf_NC_066863.1_29112545_29112104_Cucumis_melo,9.104,119,136,0.377
Shuf_NC_066858.1_25691650_25691542_Cucumis_melo,6.712,167,184,0.546
Shuf_NC_066864.1_2822929_2822619_Cucumis_melo,9.295,120,128,0.408
Shuf_NC_066862.1_16300976_16300740_Cucumis_melo,3.739,190,201,0.272
Shuf_NC_066858.1_24236266_24236133_Cucumis_melo,5.238,146,160,0.713
Shuf_NC_066861.1_26175215_26175340_Cucumis_melo,6.057,82,93,0.162
Shuf_NC_066864.1_29718482_29718702_Cucumis_melo,6.902,90,98,0.359
Shuf_NC_066868.1_21299028_21298905_Cucumis_melo,8.346,207,218,0.643
Shuf_NC_066863.1_26091271_26091632_Cucumis_melo,3.523,477,491,0.734
Shuf_NC_066858.1_1737426_1737548_Cucumis_melo,5.062,160,171,0.492
Shuf_NC_066864.1_707153_707054_Cucumis_melo,8.962,199,234,0.207
Shuf_NC_066866.1_29131997_29131910_Cucumis_melo,8.807,225,233,0.187
Shuf_NC_066863.1_29526524_29526707_Cucumis_melo,3.720,68,76,0.969
Shuf_NC_066861.1_28298167_28298057_Cucumis_melo,7.058,140,157,0.260
Shuf_NC_066867.1_5687246_5687376_Cucumis_melo,7.448,147,161,0.021
Shuf_NC_066857.1_3097522_3097423_Cucumis_melo,7.106,123,134,0.026
Shuf_NC_066860.1_31888328_31888428_Cucumis_melo,4.941,44,58,0.623
Shuf_NC_066868.1_1418064_1417934_Cucumis_melo,5.749,237,248,0.317
Shuf_NC_066867.1_31939637_31939520_Cucumis_melo,7.059,117,140,0.497
Shuf_NC_066860.1_28970275_28970172_Cucumis_melo,8.531,193,228,0.074
Shuf_NC_066858.1_931188_931330_Cucumis_melo,7.511,87,95,0.213
Shuf_NC_066861.1_3579800_3579569_Cucumis_melo,10.151,255,272,0.143
Shuf_NC_066860.1_30767774_30767614_Cucumis_melo,12.103,255,281,0.021
Shuf_NC_066862.1_36997322_36997223_Cucumis_melo,12.506,12,86,0.238
Shuf_NC_066857.1_33791747_33791663_Cucumis_melo,11.427,42,71,0.157
Shuf_NC_066861.1_28411871_28411974_Cucumis_melo,9.285,179,193,0.180
Shuf_NC_066859.1_1973489_1973365_Cucumis_melo,7.468,82,99,0.686
Shuf_NC_066860.1_29350410_29350746_Cucumis_melo,6.705,347,355,0.190
Shuf_NC_066865.1_1995837_1995935_Cucumis_melo,4.579,2,19,0.532
Shuf_NC_066867.1_28692850_28693051_Cucumis_melo,5.760,310,318,0.290
Shuf_NC_066868.1_24659919_24659703_Cucumis_melo,10.043,22,78,0.573
Shuf_NC_066863.1_309889_309973_Cucumis_melo,4.897,108,128,0.701
Shuf_NC_066857.1_3186680_3187211_Cucumis_melo,13.358,564,659,0.382
Shuf_NC_066864.1_2398544_2398647_Cucumis_melo,6.073,126,134,0.336
Shuf_NC_066864.1_25883047_25882941_Cucumis_melo,7.897,123,146,0.022
Shuf_NC_066860.1_20468752_20468844_Cucumis_melo,9.420,18,32,0.032
Shuf_NC_066860.1_16754586_16755023_Cucumis_melo,5.464,528,539,0.334
Shuf_NC_066863.1_21089375_21089469_Cucumis_melo,13.476,165,185,0.005
Shuf_NC_066862.1_1854519_1854618_Cucumis_melo,8.534,2,22,0.246
Shuf_NC_066865.1_4613629_4613529_Cucumis_melo,8.841,162,185,0.674
Shuf_NC_066861.1_495167_495293_Cucumis_melo,4.881,69,89,0.809
Shuf_NC_066858.1_20645233_20644861_Cucumis_melo,4.173,22,33,0.877
Shuf_NC_066867.1_350257_350413_Cucumis_melo,7.578,104,121,0.042
Shuf_NC_066866.1_3193465_3193558_Cucumis_melo,7.199,124,132,0.122
Shuf_NC_066862.1_8767022_8766753_Cucumis_melo,9.596,31,48,0.123
Shuf_NC_066857.1_17421844_17421982_Cucumis_melo,14.005,183,200,0.042
Shuf_NC_066867.1_9810673_9810784_Cucumis_melo,9.481,51,68,0.005
Shuf_NC_066868.1_22674818_22674948_Cucumis_melo,6.856,58,87,0.509
Shuf_NC_066868.1_27768635_27768788_Cucumis_melo,5.599,241,258,0.726
Shuf_NC_066860.1_34603580_34603743_Cucumis_melo,9.498,28,42,0.688
Shuf_NC_066868.1_3059596_3059756_Cucumis_melo,5.875,252,260,0.098
Shuf_NC_066867.1_29285237_29285412_Cucumis_melo,2.108,77,91,0.985
Shuf_NC_066863.1_9290614_9290716_Cucumis_melo,7.300,80,106,0.353
Shuf_NC_066862.1_30055889_30055991_Cucumis_melo,3.689,184,195,0.787
Shuf_NC_066857.1_32499935_32500387_Cucumis_melo,5.773,244,252,0.227
Shuf_NC_066864.1_2849393_2848373_Cucumis_melo,6.800,622,645,0.625
Shuf_NC_066864.1_1786986_1787134_Cucumis_melo,6.455,258,266,0.326
Shuf_NC_066865.1_17051015_17050841_Cucumis_melo,9.274,30,56,0.109
Shuf_NC_066858.1_13585684_13585419_Cucumis_melo,1.411,265,273,0.488
Shuf_NC_066858.1_2102885_2102985_Cucumis_melo,2.549,89,97,0.765
Shuf_NC_066863.1_334937_335089_Cucumis_melo,7.948,67,120,0.277
Shuf_NC_066867.1_4571541_4571756_Cucumis_melo,17.364,187,243,0.003
Shuf_NC_066863.1_7316163_7316039_Cucumis_melo,5.712,115,138,0.613
Shuf_NC_066864.1_27544269_27544380_Cucumis_melo,7.626,40,51,0.571
Shuf_NW_026123946.1_25488_25198_Cucumis_melo,5.931,410,418,0.591
Shuf_NC_066860.1_16164179_16164097_Cucumis_melo,10.239,90,116,0.205
Shuf_NC_066858.1_6623767_6623674_Cucumis_melo,7.060,79,87,0.139
Shuf_NC_066858.1_22575095_22574973_Cucumis_melo,3.487,5,19,0.536
Shuf_NC_066865.1_1925537_1926128_Cucumis_melo,12.740,190,213,0.033
Shuf_NC_066858.1_11936281_11936077_Cucumis_melo,5.267,86,115,0.208
Shuf_NC_066862.1_28810306_28810480_Cucumis_melo,8.129,101,112,0.281
Shuf_NC_066867.1_30226322_30226152_Cucumis_melo,4.579,21,32,0.878
Shuf_NC_066859.1_30732911_30733018_Cucumis_melo,8.822,34,72,0.597
Shuf_NC_066858.1_25614664_25614799_Cucumis_melo,11.234,65,79,0.052
Shuf_NC_066860.1_29945182_29945098_Cucumis_melo,7.001,179,193,0.283
Shuf_NC_066860.1_456612_456704_Cucumis_melo,4.723,227,238,0.571
Shuf_NC_066859.1_23623046_23623164_Cucumis_melo,7.858,89,100,0.406
Shuf_NC_066868.1_15811700_15811589_Cucumis_melo,3.494,164,178,0.764
Shuf_NC_066857.1_1746074_1746167_Cucumis_melo,11.895,59,196,0.393
Shuf_NC_066861.1_28403291_28403588_Cucumis_melo,0.391,361,369,0.964
Shuf_NC_066857.1_3296212_3296410_Cucumis_melo,4.613,121,129,0.946
Shuf_NC_066864.1_6392027_6391943_Cucumis_melo,9.724,179,196,0.155
Shuf_NC_066866.1_3912078_3911925_Cucumis_melo,9.418,106,138,0.711
Shuf_NC_066862.1_1024680_1024846_Cucumis_melo,8.706,83,100,0.381
Shuf_NC_066865.1_2031050_2031239_Cucumis_melo,11.073,151,186,0.017
Shuf_NC_066862.1_2449312_2450455_Cucumis_melo,5.492,994,1008,0.023
Shuf_NC_066868.1_21534703_21534502_Cucumis_melo,7.581,198,206,0.070
Shuf_NC_066857.1_34787118_34787219_Cucumis_melo,5.605,16,54,0.535
Shuf_NC_066862.1_4498715_4499639_Cucumis_melo,10.536,328,348,0.091
Shuf_NC_066860.1_30455495_30455402_Cucumis_melo,10.404,150,209,0.449
Shuf_NC_066861.1_22382567_22382476_Cucumis_melo,2.758,214,225,0.929
Shuf_NC_066859.1_30199164_30199068_Cucumis_melo,5.726,95,142,0.939
Shuf_NC_066857.1_705171_705726_Cucumis_melo,7.313,416,445,0.438
Shuf_NC_066860.1_28751789_28751639_Cucumis_melo,6.649,43,63,0.328
Shuf_NC_066862.1_2480241_2479854_Cucumis_melo,5.097,466,474,0.885
Shuf_NC_066860.1_33755534_33755898_Cucumis_melo,2.991,237,251,0.085
Shuf_NC_066862.1_6006288_6006135_Cucumis_melo,6.451,180,191,0.362
Shuf_NC_066865.1_20938156_20937810_Cucumis_melo,10.676,261,317,0.070
Shuf_NC_066865.1_23391749_23391599_Cucumis_melo,6.043,248,256,0.870
Shuf_NC_066862.1_32205581_32205320_Cucumis_melo,2.806,72,80,0.290
Shuf_NC_066861.1_24767611_24767705_Cucumis_melo,7.621,105,119,0.419
Shuf_NC_066859.1_25322141_25322034_Cucumis_melo,3.591,174,182,0.725
Shuf_NC_066860.1_29377379_29377100_Cucumis_melo,9.421,17,28,0.040
Shuf_NC_066865.1_2297871_2297632_Cucumis_melo,8.307,243,257,0.698
Shuf_NC_066863.1_18324610_18324335_Cucumis_melo,6.138,154,168,0.650
Shuf_NC_066867.1_30716156_30715832_Cucumis_melo,6.266,267,287,0.468
Shuf_NC_066867.1_9529217_9528818_Cucumis_melo,5.155,219,230,0.228
Shuf_NC_066861.1_26338499_26338264_Cucumis_melo,7.680,127,147,0.159
Shuf_NC_066867.1_28979735_28979837_Cucumis_melo,6.078,3,17,0.131
Shuf_NC_066864.1_4232867_4232759_Cucumis_melo,4.663,82,96,0.314
Shuf_NC_066863.1_27924560_27924421_Cucumis_melo,11.736,236,256,0.170
Shuf_NC_066862.1_27437284_27437431_Cucumis_melo,8.010,174,182,0.043
Shuf_NC_066857.1_20708049_20707949_Cucumis_melo,6.782,148,162,0.353
Shuf_NC_066868.1_23951850_23951998_Cucumis_melo,10.237,81,95,0.362
Shuf_NC_066861.1_26026579_26026045_Cucumis_melo,3.789,53,70,0.402
Shuf_NC_066867.1_27858020_27857470_Cucumis_melo,5.500,269,280,0.684
Shuf_NC_066863.1_28967481_28967580_Cucumis_melo,5.627,84,92,0.393
Shuf_NC_066858.1_15081683_15081526_Cucumis_melo,11.258,99,113,0.122
Shuf_NC_066864.1_2960928_2961114_Cucumis_melo,11.011,9,89,0.489
Shuf_NC_066865.1_24907766_24907925_Cucumis_melo,4.632,278,286,0.389
Shuf_NC_066864.1_1100437_1100295_Cucumis_melo,5.530,221,238,0.470
Shuf_NC_066862.1_3764947_3764840_Cucumis_melo,21.115,74,148,0.114
Shuf_NC_066864.1_15615069_15614891_Cucumis_melo,5.638,319,327,0.358
Shuf_NC_066868.1_14870208_14869887_Cucumis_melo,8.232,8,34,0.233
Shuf_NC_066865.1_2315293_2315641_Cucumis_melo,6.507,77,103,0.577
Shuf_NC_066866.1_4590282_4590099_Cucumis_melo,4.647,170,178,0.783
Shuf_NC_066868.1_25350416_25350097_Cucumis_melo,6.602,97,114,0.510
Shuf_NC_066859.1_29292708_29293462_Cucumis_melo,3.082,286,297,0.072
Shuf_NC_066861.1_19022250_19022403_Cucumis_melo,5.018,81,89,0.899
Shuf_NC_066859.1_461030_461180_Cucumis_melo,5.038,63,80,0.638
Shuf_NC_066863.1_8391721_8391625_Cucumis_melo,5.192,138,176,0.498
Shuf_NC_066868.1_4222258_4222159_Cucumis_melo,7.432,74,109,0.235
Shuf_NC_066861.1_26611797_26612383_Cucumis_melo,6.341,404,418,0.410
Shuf_NC_066866.1_5536810_5537083_Cucumis_melo,12.143,335,343,0.009
Shuf_NC_066862.1_25418999_25419155_Cucumis_melo,5.744,222,257,0.813
Shuf_NC_066866.1_3975392_3975485_Cucumis_melo,4.839,13,21,0.645
Shuf_NC_066862.1_31189205_31189036_Cucumis_melo,3.771,74,94,0.969
Shuf_NC_066866.1_3247436_3247679_Cucumis_melo,2.635,344,352,0.046
Shuf_NC_066865.1_15633524_15632834_Cucumis_melo,8.883,516,527,0.231
Shuf_NC_066864.1_911780_911537_Cucumis_melo,2.915,134,142,0.909
Shuf_NC_066867.1_31215350_31215122_Cucumis_melo,12.295,158,229,0.007
Shuf_NC_066868.1_927224_927114_Cucumis_melo,7.227,225,257,0.455
Shuf_NC_066864.1_3170810_3170597_Cucumis_melo,8.624,193,204,0.517
Shuf_NC_066862.1_19325686_19325590,0,0,0,1
Shuf_NC_066865.1_24022465_24022306_Cucumis_melo,8.597,92,106,0.068
Shuf_NC_066868.1_8378451_8378217_Cucumis_melo,9.948,128,166,0.571
Shuf_NC_066857.1_25204442_25204559_Cucumis_melo,4.064,191,202,0.910
Shuf_NC_066860.1_31893630_31893845_Cucumis_melo,9.289,245,274,0.160
Shuf_NC_066857.1_1330646_1330741_Cucumis_melo,6.094,64,75,0.465
Shuf_NC_066866.1_26173245_26172968_Cucumis_melo,9.429,272,295,0.215
Shuf_NC_066861.1_1387705_1387584_Cucumis_melo,7.692,126,146,0.970
Shuf_NC_066861.1_27687460_27687351_Cucumis_melo,5.865,188,220,0.748
Shuf_NC_066859.1_28909699_28910094_Cucumis_melo,1.057,148,156,0.554
Shuf_NC_066860.1_3902482_3902331_Cucumis_melo,8.122,161,169,0.106
Shuf_NC_066862.1_9870995_9871214_Cucumis_melo,5.293,173,184,0.905
Shuf_NC_066860.1_30575059_30575201_Cucumis_melo,5.027,16,48,0.842
Shuf_NC_066865.1_11226893_11227061_Cucumis_melo,5.117,171,188,0.420
Shuf_NC_066862.1_28846031_28846157_Cucumis_melo,6.936,31,63,0.285
Shuf_NC_066865.1_20339484_20339373_Cucumis_melo,4.930,131,166,0.983
Shuf_NC_066862.1_24072697_24072613_Cucumis_melo,9.341,18,35,0.031
Shuf_NC_066857.1_15305570_15305110_Cucumis_melo,1.243,390,398,0.580
Shuf_NC_066857.1_34975853_34975679_Cucumis_melo,8.993,7,42,0.177
Shuf_NC_066864.1_5039689_5039602_Cucumis_melo,7.420,136,180,0.267
Shuf_NC_066866.1_2521291_2521135_Cucumis_melo,4.774,93,101,0.340
Shuf_NC_066862.1_7204137_7204255_Cucumis_melo,6.793,226,252,0.457
Shuf_NC_066864.1_30071121_30071552_Cucumis_melo,6.554,229,243,0.393
Shuf_NC_066860.1_30554004_30554196_Cucumis_melo,9.614,276,311,0.137
Shuf_NC_066864.1_11148211_11148017_Cucumis_melo,4.143,203,211,0.967
Shuf_NC_066866.1_7942321_7942234_Cucumis_melo,7.853,213,221,0.421
Shuf_NC_066862.1_4434278_4434419_Cucumis_melo,6.716,104,124,0.144
Shuf_NC_066859.1_1339814_1339685_Cucumis_melo,5.413,94,108,0.221
Shuf_NC_066864.1_8748631_8748530_Cucumis_melo,6.284,90,107,0.508
Shuf_NC_066866.1_6432937_6433072_Cucumis_melo,5.132,18,29,0.234
Shuf_NC_066867.1_31270371_31271109_Cucumis_melo,6.814,764,784,0.535
Shuf_NC_066867.1_348241_348476_Cucumis_melo,10.165,114,140,0.527
Shuf_NC_066867.1_32641477_32641370_Cucumis_melo,11.475,124,198,0.411
Shuf_NC_066868.1_23693351_23693486_Cucumis_melo,5.188,84,95,0.379
Shuf_NC_066862.1_8577220_8576422_Cucumis_melo,6.800,253,261,0.058
Shuf_NC_066862.1_1086371_1086542_Cucumis_melo,3.427,194,205,0.931
Shuf_NC_066860.1_30620626_30620469_Cucumis_melo,7.549,194,229,0.352
Shuf_NC_066861.1_29975784_29975700,0,0,0,1
Shuf_NC_066866.1_40551_40429_Cucumis_melo,6.184,166,183,0.291
Shuf_NC_066861.1_22355032_22355327_Cucumis_melo,8.666,256,276,0.026
Shuf_NC_066858.1_885561_884694_Cucumis_melo,4.340,584,610,0.637
Shuf_NC_066859.1_30321755_30322142,0,0,0,1
Shuf_NC_066859.1_22630173_22630258_Cucumis_melo,9.382,133,150,0.040
Shuf_NC_066868.1_25687152_25687005_Cucumis_melo,5.207,80,97,0.318
Shuf_NC_066862.1_612086_612181_Cucumis_melo,3.978,221,232,0.589
Shuf_NC_066863.1_16324821_16324919_Cucumis_melo,5.163,207,215,0.517
Shuf_NC_066865.1_7013795_7013699_Cucumis_melo,8.400,82,96,0.501
Shuf_NC_066866.1_16267087_16266878_Cucumis_melo,4.064,106,117,0.552
Shuf_NC_066862.1_27501794_27501705_Cucumis_melo,7.648,163,180,0.019
Shuf_NC_066857.1_1624634_1624534_Cucumis_melo,5.545,53,64,0.597
Shuf_NC_066860.1_30602796_30602346_Cucumis_melo,4.513,457,465,0.575
Shuf_NC_066858.1_25738125_25738043_Cucumis_melo,9.548,10,33,0.044
Shuf_NC_066860.1_30281884_30282514_Cucumis_melo,5.369,66,74,0.605
Shuf_NC_066867.1_27429435_27429537_Cucumis_melo,9.420,76,90,0.046
Shuf_NC_066867.1_28903540_28903419_Cucumis_melo,5.501,149,157,0.231
Shuf_NC_066858.1_26003271_26003435_Cucumis_melo,6.658,231,251,0.343
Shuf_NC_066860.1_31652039_31651924_Cucumis_melo,5.453,250,264,0.226
Shuf_NC_066858.1_9837735_9837954_Cucumis_melo,6.620,159,173,0.529
Shuf_NC_066862.1_2473307_2473460_Cucumis_melo,1.915,219,230,0.328
Shuf_NC_066868.1_1917994_1918132_Cucumis_melo,7.199,86,94,0.028
Shuf_NC_066863.1_26573489_26573583_Cucumis_melo,8.659,196,240,0.600
Shuf_NC_066860.1_26554442_26554279_Cucumis_melo,4.037,228,242,0.554
Shuf_NC_066862.1_27595570_27595474_Cucumis_melo,7.869,60,68,0.110
Shuf_NC_066863.1_27132621_27132738_Cucumis_melo,13.796,37,54,0.081
Shuf_NC_066863.1_13291860_13291538_Cucumis_melo,6.635,391,402,0.095
Shuf_NC_066867.1_30674598_30674689_Cucumis_melo,4.787,39,50,0.724
Shuf_NC_066857.1_17567408_17567294_Cucumis_melo,10.729,96,131,0.333
Shuf_NC_066865.1_24282146_24281887_Cucumis_melo,5.735,30,44,0.919
Shuf_NC_066867.1_2393211_2393303_Cucumis_melo,6.963,212,232,0.439
Shuf_NC_066865.1_290374_289810_Cucumis_melo,6.028,372,392,0.384
Shuf_NC_066860.1_33082293_33082203_Cucumis_melo,8.227,88,96,0.130
Shuf_NC_066863.1_2757959_2757647_Cucumis_melo,10.007,135,158,0.074
Shuf_NC_066864.1_31013930_31013846_Cucumis_melo,3.863,172,183,0.938
Shuf_NC_066864.1_345391_345476_Cucumis_melo,6.062,18,32,0.171
Shuf_NC_066857.1_22785337_22785513_Cucumis_melo,7.846,274,291,0.293
Shuf_NC_066859.1_30483707_30483600_Cucumis_melo,5.334,94,105,0.239
Shuf_NC_066858.1_25795550_25795848_Cucumis_melo,10.555,188,211,0.026
Shuf_NC_066866.1_1608039_1608736_Cucumis_melo,5.648,820,831,0.096
Shuf_NC_066866.1_5596898_5596799_Cucumis_melo,6.371,47,55,0.084
Shuf_NC_066858.1_21561348_21560601_Cucumis_melo,5.057,775,786,0.093
Shuf_NC_066857.1_9437883_9438093_Cucumis_melo,8.563,60,89,0.181
Shuf_NC_066862.1_1492658_1492534_Cucumis_melo,9.693,190,207,0.190
Shuf_NC_066868.1_5667389_5667494_Cucumis_melo,5.563,186,218,0.948
Shuf_NC_066866.1_12489913_12489802_Cucumis_melo,11.758,127,147,0.002
Shuf_NC_066867.1_23245846_23245993_Cucumis_melo,6.461,20,31,0.296
Shuf_NC_066858.1_2452785_2452890_Cucumis_melo,3.290,72,89,0.969
Shuf_NC_066865.1_21865952_21866303_Cucumis_melo,7.297,412,426,0.142
Shuf_NC_066857.1_26252485_26252393_Cucumis_melo,9.465,67,78,0.169
Shuf_NC_066861.1_628133_627782_Cucumis_melo,9.844,77,91,0.303
Shuf_NC_066865.1_1157543_1157643_Cucumis_melo,5.300,30,38,0.172
Shuf_NC_066857.1_37530596_37530510_Cucumis_melo,10.534,110,139,0.096
Shuf_NC_066863.1_26654103_26653939,0,0,0,1
Shuf_NC_066860.1_2747657_2747545_Cucumis_melo,7.019,244,261,0.237
Shuf_NC_066860.1_15119532_15119653_Cucumis_melo,3.634,230,238,0.897
Shuf_NC_066857.1_7975963_7976105_Cucumis_melo,2.398,72,80,0.893
Shuf_NC_066866.1_2497851_2498040_Cucumis_melo,10.672,236,259,0.028
Shuf_NC_066865.1_15499504_15499697_Cucumis_melo,6.105,32,46,0.357
Shuf_NC_066857.1_1046858_1046688_Cucumis_melo,6.849,235,288,0.525
Shuf_NC_066861.1_20794168_20794030_Cucumis_melo,3.736,273,281,0.961
Shuf_NC_066864.1_5031548_5031444_Cucumis_melo,7.772,65,97,0.416
Shuf_NC_066857.1_37860920_37860721_Cucumis_melo,3.122,197,208,0.727
Shuf_NC_066860.1_1866698_1866869_Cucumis_melo,7.426,16,36,0.063
Shuf_NC_066860.1_2442124_2441983_Cucumis_melo,5.553,123,134,0.834
Shuf_NC_066865.1_1919036_1919636_Cucumis_melo,5.180,558,569,0.767
Shuf_NC_066867.1_390725_390937_Cucumis_melo,7.841,93,104,0.224
Shuf_NC_066862.1_4393138_4393051_Cucumis_melo,6.568,66,92,0.333
Shuf_NC_066859.1_6141893_6141987_Cucumis_melo,6.376,84,98,0.631
Shuf_NC_066863.1_4037788_4037635_Cucumis_melo,5.479,272,289,0.419
Shuf_NC_066866.1_7794839_7794943_Cucumis_melo,8.647,43,108,0.862
Shuf_NC_066867.1_505685_505786_Cucumis_melo,6.354,48,65,0.050
Shuf_NC_066859.1_8294785_8294568_Cucumis_melo,9.745,191,223,0.076
Shuf_NC_066859.1_25225644_25225857_Cucumis_melo,8.354,283,306,0.189
Shuf_NC_066867.1_33293098_33293368_Cucumis_melo,3.931,407,415,0.792
Shuf_NC_066858.1_25601641_25601269_Cucumis_melo,11.485,101,133,0.225
Shuf_NC_066858.1_25754406_25754198_Cucumis_melo,9.703,280,306,0.523
Shuf_NC_066858.1_4292571_4292454_Cucumis_melo,5.485,146,154,0.253
Shuf_NC_066862.1_6169998_6169236_Cucumis_melo,5.391,199,213,0.576
Shuf_NC_066857.1_37409909_37409819_Cucumis_melo,7.247,50,61,0.058
Shuf_NC_066863.1_29402696_29402819_Cucumis_melo,5.326,251,259,0.553
Shuf_NC_066864.1_4900124_4899965_Cucumis_melo,4.177,3,14,0.919
Shuf_NC_066859.1_29195777_29195563_Cucumis_melo,8.333,227,238,0.708
Shuf_NC_066857.1_37033500_37033231_Cucumis_melo,11.752,231,269,0.250
Shuf_NC_066868.1_15540249_15540166_Cucumis_melo,6.942,130,162,0.516
Shuf_NC_066862.1_31932310_31932440_Cucumis_melo,9.123,92,124,0.349
Shuf_NC_066862.1_3207526_3207308_Cucumis_melo,6.601,201,239,0.820
Shuf_NC_066861.1_24865789_24865653_Cucumis_melo,5.350,200,208,0.317
Shuf_NC_066858.1_5221045_5221127_Cucumis_melo,5.511,168,182,0.851
Shuf_NC_066861.1_494556_494651_Cucumis_melo,8.662,192,209,0.133
Shuf_NC_066857.1_2110250_2110078_Cucumis_melo,6.876,20,40,0.135
Shuf_NC_066857.1_1864776_1864649_Cucumis_melo,7.932,109,147,0.891
Shuf_NC_066857.1_412289_412169_Cucumis_melo,9.172,120,140,0.071
Shuf_NC_066867.1_33604767_33604661_Cucumis_melo,5.776,175,198,0.728
