Name,Score,Start,End,Pval
OffNeg_NC_054863.1_1968514_1968798_Aspergillus_puulaauensis,10.203,97,141,0.877
OffNeg_NC_054857.1_3890261_3889942_Aspergillus_puulaauensis,14.100,217,318,0.106
OffNeg_NC_054860.1_201114_200729,0,0,0,1
NC_054860.1_2267927_2267723_Aspergillus_puulaauensis,82.300,69,281,3.565e-13
NC_054862.1_3380391_3380689_Aspergillus_puulaauensis,150.557,75,371,0.000e+00
OffNeg_NC_054861.1_3739842_3739485_Aspergillus_puulaauensis,19.396,439,498,0.130
OffPos_NC_054857.1_362096_362227_Aspergillus_puulaauensis,20.583,52,120,0.081
OffNeg_NC_054859.1_3176071_3175722_Aspergillus_puulaauensis,12.543,58,126,0.314
OffPos_NC_054864.1_1386947_1387203,0,0,0,1
Shuf_NC_054860.1_201114_200729,0,0,0,1
Shuf_NC_054857.1_5655997_5656219_Aspergillus_puulaauensis,11.599,181,204,0.053
Shuf_NC_054857.1_300743_300841_Aspergillus_puulaauensis,16.085,193,234,0.048
Shuf_NC_054857.1_3516213_3516739_Aspergillus_puulaauensis,11.648,465,515,0.165
Shuf_NC_054864.1_1387250_1387421_Aspergillus_puulaauensis,5.012,243,254,0.822
Shuf_NC_054857.1_4287962_4288306_Aspergillus_puulaauensis,10.393,387,425,0.827
Shuf_NC_054858.1_2614635_2614093_Aspergillus_puulaauensis,13.288,439,465,0.173
Shuf_NC_054857.1_153440_154113_Aspergillus_puulaauensis,14.458,214,267,0.172
Shuf_NC_054861.1_3942641_3942806,0,0,0,1
Shuf_NC_054857.1_2861532_2861647_Aspergillus_puulaauensis,9.261,167,190,0.180
Shuf_NC_054859.1_2107218_2106931_Aspergillus_puulaauensis,12.804,143,166,0.173
Shuf_NC_054857.1_4408949_4407954_Aspergillus_puulaauensis,9.196,351,401,0.960
Shuf_NC_054857.1_2449753_2449624_Aspergillus_puulaauensis,5.394,247,255,0.359
Shuf_NC_054859.1_1082673_1082460_Aspergillus_puulaauensis,8.903,341,352,0.379
Shuf_NC_054864.1_2697359_2697472_Aspergillus_puulaauensis,7.906,187,198,0.907
Shuf_NC_054859.1_3744961_3745402_Aspergillus_puulaauensis,9.718,313,330,0.246
Shuf_NC_054858.1_1017705_1017406_Aspergillus_puulaauensis,3.922,285,296,0.213
Shuf_NC_054859.1_2323240_2323341_Aspergillus_puulaauensis,6.603,65,73,0.464
Shuf_NC_054863.1_1686303_1687344_Aspergillus_puulaauensis,7.594,324,332,0.030
Shuf_NC_054857.1_5692877_5692459,0,0,0,1
Shuf_NC_054863.1_2101127_2100838_Aspergillus_puulaauensis,7.040,299,310,0.494
Shuf_NC_054863.1_323995_322897_Aspergillus_puulaauensis,13.572,1140,1187,0.251
Shuf_NC_054863.1_1046922_1046823_Aspergillus_puulaauensis,3.000,205,219,0.691
Shuf_NC_054858.1_48650_48864,0,0,0,1
Shuf_NC_054859.1_4181284_4180764_Aspergillus_puulaauensis,18.387,503,580,0.387
Shuf_NC_054861.1_3281391_3282360_Aspergillus_puulaauensis,14.426,316,417,0.272
Shuf_NC_054860.1_4132662_4133226_Aspergillus_puulaauensis,7.019,324,341,0.648
Shuf_NC_054858.1_1134220_1133938_Aspergillus_puulaauensis,7.848,239,250,0.252
Shuf_NC_054863.1_1264024_1264111_Aspergillus_puulaauensis,8.943,83,94,0.113
Shuf_NC_054861.1_50532_50360,0,0,0,1
Shuf_NC_054862.1_504328_503950_Aspergillus_puulaauensis,9.278,66,92,0.235
Shuf_NC_054862.1_3142539_3142204_Aspergillus_puulaauensis,8.862,261,308,0.795
Shuf_NC_054858.1_5229215_5229526_Aspergillus_puulaauensis,5.072,319,339,0.919
Shuf_NC_054863.1_289005_289166,0,0,0,1
Shuf_NC_054861.1_4127009_4126500_Aspergillus_puulaauensis,9.366,74,97,0.704
Shuf_NC_054863.1_2984359_2984794_Aspergillus_puulaauensis,9.607,187,246,0.988
Shuf_NC_054861.1_1428864_1429165_Aspergillus_puulaauensis,8.872,287,319,0.431
Shuf_NC_054858.1_3972010_3971204_Aspergillus_puulaauensis,9.338,377,418,0.157
Shuf_NC_054863.1_3167621_3167445_Aspergillus_puulaauensis,14.292,181,213,0.153
Shuf_NC_054857.1_3686796_3686877_Aspergillus_puulaauensis,12.936,83,187,0.236
Shuf_NC_054862.1_3526968_3526640_Aspergillus_puulaauensis,9.391,97,105,0.655
Shuf_NC_054862.1_3417389_3417249_Aspergillus_puulaauensis,10.665,61,84,0.770
Shuf_NC_054860.1_2701083_2702091_Aspergillus_puulaauensis,6.963,1064,1078,0.677
Shuf_NC_054857.1_2811608_2811495_Aspergillus_puulaauensis,7.462,141,149,0.322
Shuf_NC_054864.1_164196_163667,0,0,0,1
Shuf_NC_054862.1_2343638_2343383_Aspergillus_puulaauensis,6.891,235,249,0.911
Shuf_NC_054858.1_1068279_1067820_Aspergillus_puulaauensis,7.155,592,609,0.296
Shuf_NC_054858.1_1267151_1267399_Aspergillus_puulaauensis,19.085,96,176,0.018
Shuf_NC_054859.1_2922979_2922867_Aspergillus_puulaauensis,5.142,97,123,0.787
Shuf_NC_054861.1_1110758_1111015_Aspergillus_puulaauensis,12.920,203,244,0.644
Shuf_NC_054859.1_4297376_4297482_Aspergillus_puulaauensis,10.772,231,242,0.365
Shuf_NC_054860.1_2177184_2176969_Aspergillus_puulaauensis,7.789,185,205,0.342
Shuf_NC_054858.1_1533667_1533967_Aspergillus_puulaauensis,5.092,359,367,0.865
Shuf_NC_054857.1_2465745_2465859_Aspergillus_puulaauensis,15.166,55,213,0.590
Shuf_NC_054862.1_154047_153754_Aspergillus_puulaauensis,9.088,377,391,0.238
Shuf_NC_054861.1_3179381_3178808_Aspergillus_puulaauensis,11.576,671,691,0.279
Shuf_NC_054858.1_788843_789217_Aspergillus_puulaauensis,7.160,219,233,0.862
Shuf_NC_054861.1_2760059_2760264_Aspergillus_puulaauensis,9.853,216,263,0.534
Shuf_NC_054862.1_2888164_2887646,0,0,0,1
Shuf_NC_054863.1_2567235_2567481_Aspergillus_puulaauensis,8.150,358,396,0.698
Shuf_NC_054862.1_1268386_1268495_Aspergillus_puulaauensis,9.929,93,128,0.278
Shuf_NC_054857.1_3048801_3049872_Aspergillus_puulaauensis,29.976,309,365,0.017
Shuf_NC_054859.1_4257679_4257812_Aspergillus_puulaauensis,11.729,241,273,0.191
Shuf_NC_054859.1_456542_456859_Aspergillus_puulaauensis,10.373,133,171,0.667
Shuf_NC_054862.1_770959_770836,0,0,0,1
Shuf_NC_054857.1_3633614_3633708,0,0,0,1
Shuf_NC_054863.1_1958882_1959002_Aspergillus_puulaauensis,7.094,18,26,0.282
Shuf_NC_054860.1_3688950_3689487_Aspergillus_puulaauensis,9.018,594,620,0.275
Shuf_NC_054859.1_1939716_1939832_Aspergillus_puulaauensis,7.837,17,91,0.584
Shuf_NC_054858.1_4091818_4091986_Aspergillus_puulaauensis,9.646,172,189,0.040
Shuf_NC_054863.1_693593_694201_Aspergillus_puulaauensis,12.202,488,517,0.119
Shuf_NC_054860.1_914265_914480_Aspergillus_puulaauensis,15.658,90,131,0.086
Shuf_NC_054860.1_3378818_3379178_Aspergillus_puulaauensis,12.178,195,245,0.668
Shuf_NC_054859.1_3594593_3594082_Aspergillus_puulaauensis,10.542,527,559,0.058
Shuf_NC_054862.1_2660075_2660306_Aspergillus_puulaauensis,7.998,49,60,0.910
Shuf_NC_054859.1_1218736_1219027_Aspergillus_puulaauensis,7.896,307,321,0.149
Shuf_NC_054860.1_3735168_3734875,0,0,0,1
Shuf_NC_054864.1_1386947_1387203_Aspergillus_puulaauensis,5.896,3,17,0.800
Shuf_NC_054864.1_142606_143443_Aspergillus_puulaauensis,9.571,935,964,0.610
Shuf_NC_054862.1_701387_701232_Aspergillus_puulaauensis,6.859,218,286,0.933
Shuf_NC_054858.1_659946_659560_Aspergillus_puulaauensis,7.723,436,459,0.859
Shuf_NC_054860.1_2087317_2087625_Aspergillus_puulaauensis,8.058,142,153,0.742
Shuf_NC_054860.1_4358332_4358444,0,0,0,1
Shuf_NC_054859.1_2473125_2473209_Aspergillus_puulaauensis,15.252,93,152,0.009
Shuf_NC_054858.1_3344057_3343296_Aspergillus_puulaauensis,7.697,737,751,0.664
Shuf_NC_054858.1_3344431_3344133_Aspergillus_puulaauensis,8.989,371,379,0.543
Shuf_NC_054860.1_1955892_1955801_Aspergillus_puulaauensis,9.155,30,68,0.374
Shuf_NC_054857.1_4236709_4237256_Aspergillus_puulaauensis,10.298,198,209,0.169
Shuf_NC_054864.1_2730682_2730882_Aspergillus_puulaauensis,16.701,180,272,0.302
Shuf_NC_054859.1_2623136_2622802_Aspergillus_puulaauensis,10.100,256,288,0.910
Shuf_NC_054863.1_1369469_1369782,0,0,0,1
Shuf_NC_054860.1_434085_434587_Aspergillus_puulaauensis,9.742,356,406,0.823
Shuf_NC_054862.1_1749433_1749196_Aspergillus_puulaauensis,9.904,227,241,0.659
Shuf_NC_054862.1_713143_712966_Aspergillus_puulaauensis,6.688,248,256,0.848
Shuf_NC_054862.1_1579912_1580481_Aspergillus_puulaauensis,4.397,665,679,0.737
Shuf_NC_054859.1_3439280_3438489_Aspergillus_puulaauensis,12.246,288,338,0.296
Shuf_NC_054858.1_4766976_4766785_Aspergillus_puulaauensis,10.092,122,136,0.041
Shuf_NC_054860.1_257464_257211_Aspergillus_puulaauensis,11.544,332,355,0.289
Shuf_NC_054861.1_3626212_3626401_Aspergillus_puulaauensis,12.988,152,199,0.291
Shuf_NC_054860.1_4257370_4257264_Aspergillus_puulaauensis,14.849,83,124,0.476
Shuf_NC_054861.1_569514_569646_Aspergillus_puulaauensis,10.289,120,134,0.343
Shuf_NC_054862.1_3580312_3580150,0,0,0,1
Shuf_NC_054861.1_904683_903836_Aspergillus_puulaauensis,14.155,972,995,0.464
Shuf_NC_054863.1_1309797_1309420_Aspergillus_puulaauensis,7.006,253,285,0.586
Shuf_NC_054857.1_3358793_3359131_Aspergillus_puulaauensis,14.084,86,100,0.032
Shuf_NC_054860.1_3843923_3843431_Aspergillus_puulaauensis,7.510,534,563,0.710
Shuf_NC_054858.1_4357612_4357822_Aspergillus_puulaauensis,8.014,294,311,0.690
Shuf_NC_054857.1_4960162_4960354_Aspergillus_puulaauensis,9.616,180,209,0.236
Shuf_NC_054863.1_1888455_1888206_Aspergillus_puulaauensis,6.278,218,235,0.647
Shuf_NC_054863.1_2260539_2260385_Aspergillus_puulaauensis,8.771,27,77,0.899
Shuf_NC_054860.1_294309_294504,0,0,0,1
Shuf_NC_054863.1_78850_78657_Aspergillus_puulaauensis,9.910,73,81,0.321
Shuf_NC_054860.1_159624_159821_Aspergillus_puulaauensis,10.406,128,166,0.771
Shuf_NC_054859.1_1938005_1937705_Aspergillus_puulaauensis,9.521,21,101,0.252
Shuf_NC_054857.1_1086192_1086638_Aspergillus_puulaauensis,7.346,171,191,0.884
Shuf_NC_054858.1_104046_103585_Aspergillus_puulaauensis,21.322,190,243,0.125
Shuf_NC_054859.1_274498_274721_Aspergillus_puulaauensis,8.181,214,231,0.100
Shuf_NC_054860.1_3845709_3844904_Aspergillus_puulaauensis,20.257,256,357,0.128
Shuf_NC_054858.1_1705682_1705496_Aspergillus_puulaauensis,11.593,84,107,0.761
Shuf_NC_054859.1_4296781_4296912_Aspergillus_puulaauensis,16.621,205,249,0.086
Shuf_NC_054857.1_4822234_4823003_Aspergillus_puulaauensis,9.811,480,497,0.897
Shuf_NC_054864.1_896222_895962_Aspergillus_puulaauensis,5.975,155,163,0.905
Shuf_NC_054859.1_753262_753109_Aspergillus_puulaauensis,6.662,157,189,0.970
Shuf_NC_054863.1_1594979_1594810_Aspergillus_puulaauensis,12.089,237,284,0.807
Shuf_NC_054858.1_3927279_3926247_Aspergillus_puulaauensis,6.479,680,694,0.723
Shuf_NC_054860.1_2739088_2738985_Aspergillus_puulaauensis,8.061,193,207,0.193
Shuf_NC_054861.1_280752_280944_Aspergillus_puulaauensis,10.772,102,113,0.755
Shuf_NC_054860.1_3936389_3936293_Aspergillus_puulaauensis,6.880,82,90,0.905
Shuf_NC_054863.1_2356704_2356951_Aspergillus_puulaauensis,11.518,271,291,0.455
Shuf_NC_054859.1_394433_394166,0,0,0,1
Shuf_NC_054857.1_1875479_1875564_Aspergillus_puulaauensis,5.150,61,84,0.500
Shuf_NC_054861.1_2553899_2554045_Aspergillus_puulaauensis,8.038,139,162,0.250
Shuf_NC_054859.1_2836536_2837397_Aspergillus_puulaauensis,9.785,663,674,0.167
Shuf_NC_054861.1_1648189_1649386_Aspergillus_puulaauensis,9.335,394,423,0.180
Shuf_NC_054860.1_3371022_3371570_Aspergillus_puulaauensis,19.119,351,437,0.042
Shuf_NC_054860.1_4171597_4171966_Aspergillus_puulaauensis,4.450,96,104,0.842
Shuf_NC_054861.1_3004068_3003817_Aspergillus_puulaauensis,13.571,1,42,0.171
Shuf_NC_054860.1_946319_946085_Aspergillus_puulaauensis,12.860,345,359,0.130
Shuf_NC_054860.1_1410107_1410357_Aspergillus_puulaauensis,8.734,370,396,0.280
Shuf_NC_054858.1_547712_548326_Aspergillus_puulaauensis,6.804,668,691,0.840
Shuf_NC_054858.1_5196119_5196410_Aspergillus_puulaauensis,5.171,89,100,0.517
Shuf_NC_054862.1_3116657_3116505,0,0,0,1
Shuf_NC_054863.1_1327802_1327632_Aspergillus_puulaauensis,5.180,116,124,0.324
Shuf_NC_054861.1_3740347_3739910_Aspergillus_puulaauensis,15.284,480,515,0.475
Shuf_NC_054863.1_1581762_1582269_Aspergillus_puulaauensis,8.519,452,472,0.971
Shuf_NC_054862.1_3490763_3491604_Aspergillus_puulaauensis,13.294,708,734,0.447
Shuf_NC_054862.1_2668778_2669579,0,0,0,1
Shuf_NC_054864.1_2063317_2062809_Aspergillus_puulaauensis,6.027,101,112,0.770
Shuf_NC_054861.1_3330018_3329852_Aspergillus_puulaauensis,7.368,198,218,0.940
Shuf_NC_054857.1_3007976_3008075_Aspergillus_puulaauensis,10.214,100,114,0.065
Shuf_NC_054860.1_2730037_2729050_Aspergillus_puulaauensis,8.862,568,576,0.400
Shuf_NC_054860.1_459938_459230_Aspergillus_puulaauensis,11.239,141,164,0.334
Shuf_NC_054861.1_918408_918520_Aspergillus_puulaauensis,4.120,214,228,0.654
Shuf_NC_054857.1_3173585_3173426_Aspergillus_puulaauensis,4.233,272,283,0.165
Shuf_NC_054860.1_531792_531601_Aspergillus_puulaauensis,5.721,203,211,0.989
Shuf_NC_054861.1_2904237_2904604_Aspergillus_puulaauensis,5.601,131,139,0.694
Shuf_NC_054858.1_4589536_4590445_Aspergillus_puulaauensis,0.854,1033,1041,0.450
Shuf_NC_054859.1_1708587_1709352,0,0,0,1
Shuf_NC_054863.1_1503031_1503277_Aspergillus_puulaauensis,19.959,95,235,0.424
Shuf_NC_054857.1_3144646_3144796_Aspergillus_puulaauensis,7.599,107,127,0.511
Shuf_NC_054857.1_4824284_4824124_Aspergillus_puulaauensis,7.982,149,157,0.558
Shuf_NC_054864.1_607225_608402_Aspergillus_puulaauensis,8.377,632,646,0.539
Shuf_NC_054858.1_890130_890461_Aspergillus_puulaauensis,4.569,412,426,0.941
Shuf_NC_054864.1_2238348_2238780_Aspergillus_puulaauensis,8.726,538,546,0.520
Shuf_NC_054860.1_580513_580364_Aspergillus_puulaauensis,15.791,193,300,0.333
Shuf_NC_054862.1_3097878_3097686_Aspergillus_puulaauensis,7.803,243,251,0.483
Shuf_NC_054863.1_370913_370413,0,0,0,1
Shuf_NC_054859.1_4409239_4409622_Aspergillus_puulaauensis,12.547,147,158,0.251
Shuf_NC_054863.1_2935045_2935483_Aspergillus_puulaauensis,5.550,287,295,0.377
Shuf_NC_054860.1_1399168_1399087_Aspergillus_puulaauensis,3.786,54,80,0.987
Shuf_NC_054860.1_3987130_3986686_Aspergillus_puulaauensis,2.735,126,134,0.071
Shuf_NC_054860.1_1891242_1891676_Aspergillus_puulaauensis,15.639,487,510,0.552
Shuf_NC_054857.1_4784210_4785131_Aspergillus_puulaauensis,12.132,935,958,0.089
Shuf_NC_054861.1_176929_177034_Aspergillus_puulaauensis,4.452,131,139,0.840
Shuf_NC_054862.1_2150624_2150350_Aspergillus_puulaauensis,14.617,337,384,0.424
Shuf_NC_054861.1_846053_844988_Aspergillus_puulaauensis,8.300,701,718,0.768
Shuf_NC_054860.1_4170144_4170363_Aspergillus_puulaauensis,7.975,196,222,0.577
Shuf_NC_054858.1_4686721_4686290_Aspergillus_puulaauensis,11.462,457,489,0.375
Shuf_NC_054862.1_1634869_1635512_Aspergillus_puulaauensis,2.661,562,570,0.247
Shuf_NC_054858.1_467064_467798_Aspergillus_puulaauensis,11.746,174,224,0.308
Shuf_NC_054858.1_3492198_3492552_Aspergillus_puulaauensis,7.412,395,403,0.334
Shuf_NC_054863.1_227188_226978_Aspergillus_puulaauensis,6.462,292,303,0.378
Shuf_NC_054857.1_592636_591848_Aspergillus_puulaauensis,6.923,298,312,0.940
Shuf_NC_054862.1_875589_875750_Aspergillus_puulaauensis,23.792,196,267,0.096
Shuf_NC_054859.1_1436205_1436658_Aspergillus_puulaauensis,6.843,506,517,0.924
Shuf_NC_054857.1_4503113_4504056_Aspergillus_puulaauensis,5.611,734,742,0.700
Shuf_NC_054859.1_1672999_1673220_Aspergillus_puulaauensis,4.767,240,248,0.338
Shuf_NC_054857.1_5487300_5486956_Aspergillus_puulaauensis,7.773,28,66,0.512
Shuf_NC_054860.1_3570788_3570886_Aspergillus_puulaauensis,8.336,86,97,0.249
Shuf_NC_054862.1_2727626_2728109_Aspergillus_puulaauensis,18.762,352,426,0.115
Shuf_NC_054860.1_3383354_3383270_Aspergillus_puulaauensis,8.521,202,234,0.681
Shuf_NC_054860.1_4109675_4110457_Aspergillus_puulaauensis,15.343,569,628,0.049
Shuf_NC_054857.1_1017696_1017917_Aspergillus_puulaauensis,4.145,90,98,0.310
Shuf_NC_054857.1_2865502_2865359_Aspergillus_puulaauensis,10.378,261,278,0.258
Shuf_NC_054861.1_1536284_1536194_Aspergillus_puulaauensis,9.474,24,56,0.507
Shuf_NC_054859.1_2775621_2775765_Aspergillus_puulaauensis,6.646,152,169,0.431
Shuf_NC_054859.1_3559644_3560598_Aspergillus_puulaauensis,12.255,66,116,0.405
Shuf_NC_054857.1_257343_257678_Aspergillus_puulaauensis,9.141,396,431,0.644
Shuf_NC_054862.1_1453650_1453510_Aspergillus_puulaauensis,7.900,225,242,0.416
Shuf_NC_054862.1_3116090_3115635,0,0,0,1
Shuf_NC_054858.1_4070148_4070058_Aspergillus_puulaauensis,6.586,132,143,0.627
Shuf_NC_054857.1_5824477_5824642_Aspergillus_puulaauensis,10.140,192,200,0.428
Shuf_NC_054864.1_1904851_1904987_Aspergillus_puulaauensis,7.933,20,28,0.268
Shuf_NC_054859.1_4404287_4405001_Aspergillus_puulaauensis,9.491,650,664,0.827
Shuf_NC_054864.1_2484495_2484337_Aspergillus_puulaauensis,10.423,24,104,0.526
Shuf_NC_054858.1_734095_733985_Aspergillus_puulaauensis,7.076,145,165,0.678
Shuf_NC_054860.1_2756100_2757105_Aspergillus_puulaauensis,12.519,828,860,0.533
Shuf_NC_054863.1_1712889_1712612_Aspergillus_puulaauensis,8.023,169,204,0.683
Shuf_NC_054860.1_377124_376875_Aspergillus_puulaauensis,9.316,362,376,0.209
Shuf_NC_054860.1_2666227_2666979_Aspergillus_puulaauensis,11.336,696,737,0.321
Shuf_NC_054857.1_1704421_1705327_Aspergillus_puulaauensis,4.041,107,118,0.617
Shuf_NC_054858.1_5255424_5256222_Aspergillus_puulaauensis,14.686,383,421,0.290
Shuf_NC_054858.1_2655788_2656055_Aspergillus_puulaauensis,10.519,228,302,0.218
Shuf_NC_054860.1_1209919_1210106_Aspergillus_puulaauensis,7.230,246,254,0.709
Shuf_NC_054862.1_1447374_1448367_Aspergillus_puulaauensis,11.023,735,764,0.383
Shuf_NC_054861.1_3646326_3645773_Aspergillus_puulaauensis,6.328,72,80,0.743
Shuf_NC_054858.1_1490723_1490910_Aspergillus_puulaauensis,5.767,236,247,0.454
Shuf_NC_054859.1_1607281_1607184_Aspergillus_puulaauensis,13.003,24,74,0.007
Shuf_NC_054861.1_2481771_2481967_Aspergillus_puulaauensis,7.779,203,211,0.197
Shuf_NC_054857.1_5813448_5813307_Aspergillus_puulaauensis,8.002,115,126,0.061
Shuf_NC_054857.1_3200545_3199521_Aspergillus_puulaauensis,11.494,909,956,0.454
Shuf_NC_054860.1_3746229_3745906_Aspergillus_puulaauensis,15.400,167,256,0.196
Shuf_NC_054861.1_2335749_2335403_Aspergillus_puulaauensis,7.357,237,254,0.972
Shuf_NC_054859.1_2012271_2011835_Aspergillus_puulaauensis,7.308,324,332,0.948
Shuf_NC_054863.1_1696798_1697190_Aspergillus_puulaauensis,8.127,236,253,0.620
Shuf_NC_054857.1_362096_362227_Aspergillus_puulaauensis,6.913,95,112,0.859
Shuf_NC_054860.1_1657254_1657518_Aspergillus_puulaauensis,7.773,174,200,0.189
Shuf_NC_054859.1_2788239_2788101_Aspergillus_puulaauensis,6.911,124,135,0.333
Shuf_NC_054857.1_2859032_2859166_Aspergillus_puulaauensis,7.178,118,144,0.797
Shuf_NC_054860.1_2122615_2122384_Aspergillus_puulaauensis,15.185,292,339,0.620
Shuf_NC_054857.1_1693422_1693015_Aspergillus_puulaauensis,7.041,427,438,0.347
Shuf_NC_054858.1_1392017_1392961_Aspergillus_puulaauensis,14.004,253,291,0.715
Shuf_NC_054859.1_1173741_1173290_Aspergillus_puulaauensis,13.010,237,317,0.051
Shuf_NC_054857.1_3736552_3735778_Aspergillus_puulaauensis,12.414,149,211,0.833
Shuf_NC_054858.1_2640650_2640537_Aspergillus_puulaauensis,6.704,217,249,0.658
Shuf_NC_054858.1_5063945_5063147_Aspergillus_puulaauensis,9.312,337,348,0.389
Shuf_NC_054863.1_220834_221211_Aspergillus_puulaauensis,15.352,313,381,0.732
Shuf_NC_054864.1_436267_436987_Aspergillus_puulaauensis,17.400,180,224,0.011
Shuf_NC_054863.1_1373311_1372281_Aspergillus_puulaauensis,8.172,677,694,0.235
Shuf_NC_054862.1_2634991_2634898_Aspergillus_puulaauensis,9.720,13,24,0.468
Shuf_NC_054862.1_2334899_2335162_Aspergillus_puulaauensis,5.211,373,381,0.537
Shuf_NC_054864.1_1819317_1819456_Aspergillus_puulaauensis,12.340,15,35,0.065
Shuf_NC_054857.1_1881589_1881878_Aspergillus_puulaauensis,9.062,151,171,0.453
Shuf_NC_054863.1_2912042_2912751_Aspergillus_puulaauensis,4.538,420,428,0.428
Shuf_NC_054859.1_1354030_1353604_Aspergillus_puulaauensis,7.927,556,570,0.809
Shuf_NC_054859.1_1709969_1710147,0,0,0,1
Shuf_NC_054864.1_2253642_2253433_Aspergillus_puulaauensis,21.084,26,280,0.342
Shuf_NC_054857.1_4355118_4354798_Aspergillus_puulaauensis,6.698,177,191,0.895
Shuf_NC_054864.1_2417176_2417077_Aspergillus_puulaauensis,5.906,92,109,0.464
Shuf_NC_054864.1_2646708_2646314_Aspergillus_puulaauensis,9.720,38,52,0.524
Shuf_NC_054862.1_232325_232456_Aspergillus_puulaauensis,8.016,99,134,0.247
Shuf_NC_054861.1_3836246_3836122_Aspergillus_puulaauensis,12.415,234,257,0.239
Shuf_NC_054860.1_2580138_2580303_Aspergillus_puulaauensis,7.341,263,280,0.834
Shuf_NC_054860.1_779880_780435_Aspergillus_puulaauensis,6.799,193,210,0.835
Shuf_NC_054858.1_4788630_4788714_Aspergillus_puulaauensis,11.123,165,218,0.656
Shuf_NC_054862.1_3073882_3073663,0,0,0,1
Shuf_NC_054858.1_860099_859107_Aspergillus_puulaauensis,8.069,308,319,0.625
Shuf_NC_054862.1_2720980_2719807_Aspergillus_puulaauensis,12.844,460,531,0.612
Shuf_NC_054862.1_2658415_2658013_Aspergillus_puulaauensis,9.781,440,466,0.297
Shuf_NC_054858.1_5031670_5031953,0,0,0,1
Shuf_NC_054864.1_2720733_2721055_Aspergillus_puulaauensis,5.469,427,441,0.792
Shuf_NC_054857.1_5498959_5499218_Aspergillus_puulaauensis,9.033,242,250,0.171
Shuf_NC_054860.1_1851192_1852370_Aspergillus_puulaauensis,8.757,232,267,0.694
Shuf_NC_054861.1_1641276_1640978_Aspergillus_puulaauensis,6.590,84,110,0.861
Shuf_NC_054858.1_572740_572413_Aspergillus_puulaauensis,10.767,100,120,0.301
Shuf_NC_054862.1_3442739_3442950_Aspergillus_puulaauensis,12.984,207,233,0.190
Shuf_NC_054857.1_5549034_5549135_Aspergillus_puulaauensis,5.907,176,184,0.723
Shuf_NC_054862.1_3528953_3528765,0,0,0,1
Shuf_NC_054861.1_2576003_2575677_Aspergillus_puulaauensis,6.321,155,181,0.341
Shuf_NC_054859.1_316213_316556_Aspergillus_puulaauensis,8.439,173,214,0.767
Shuf_NC_054857.1_2755132_2755285_Aspergillus_puulaauensis,6.966,248,283,0.589
Shuf_NC_054857.1_805243_806353_Aspergillus_puulaauensis,7.842,876,890,0.687
Shuf_NC_054857.1_3538424_3537660_Aspergillus_puulaauensis,9.046,120,137,0.080
Shuf_NC_054859.1_3951634_3951789_Aspergillus_puulaauensis,3.837,209,220,0.807
Shuf_NC_054859.1_1359887_1359430_Aspergillus_puulaauensis,10.088,302,316,0.477
Shuf_NC_054858.1_267694_267497_Aspergillus_puulaauensis,6.805,53,64,0.861
Shuf_NC_054864.1_1266354_1266206_Aspergillus_puulaauensis,9.444,228,248,0.236
Shuf_NC_054857.1_2062741_2062867_Aspergillus_puulaauensis,5.160,146,157,0.526
Shuf_NC_054863.1_652616_652785_Aspergillus_puulaauensis,6.464,18,29,0.472
Shuf_NC_054857.1_3515361_3516134_Aspergillus_puulaauensis,3.984,360,368,0.780
Shuf_NC_054861.1_2627474_2628519_Aspergillus_puulaauensis,6.232,220,228,0.284
Shuf_NC_054860.1_209744_210488_Aspergillus_puulaauensis,6.532,694,702,0.599
Shuf_NC_054858.1_2269020_2269281_Aspergillus_puulaauensis,9.777,115,147,0.132
Shuf_NC_054861.1_1993267_1993162_Aspergillus_puulaauensis,3.992,227,235,0.835
Shuf_NC_054864.1_2163337_2162338_Aspergillus_puulaauensis,10.146,417,425,0.158
Shuf_NC_054861.1_2029218_2029067_Aspergillus_puulaauensis,6.963,268,300,0.523
Shuf_NC_054858.1_2805478_2805285_Aspergillus_puulaauensis,11.292,1,21,0.123
Shuf_NC_054857.1_3207758_3208188_Aspergillus_puulaauensis,7.236,45,56,0.555
Shuf_NC_054858.1_284315_285029_Aspergillus_puulaauensis,17.285,562,615,0.142
Shuf_NC_054858.1_3793838_3793934_Aspergillus_puulaauensis,8.558,120,167,0.812
Shuf_NC_054858.1_959595_959717_Aspergillus_puulaauensis,10.788,217,234,0.021
Shuf_NC_054860.1_2826712_2827214_Aspergillus_puulaauensis,10.242,3,35,0.538
Shuf_NC_054857.1_5778968_5779220_Aspergillus_puulaauensis,10.554,200,220,0.687
Shuf_NC_054858.1_638441_638279_Aspergillus_puulaauensis,9.810,88,108,0.424
Shuf_NC_054859.1_1401731_1401566_Aspergillus_puulaauensis,7.772,85,102,0.136
Shuf_NC_054859.1_619505_618854_Aspergillus_puulaauensis,9.764,14,34,0.466
Shuf_NC_054860.1_1300691_1301828_Aspergillus_puulaauensis,5.449,585,599,0.947
Shuf_NC_054864.1_2089100_2088579_Aspergillus_puulaauensis,7.903,477,491,0.193
Shuf_NC_054859.1_587387_586932_Aspergillus_puulaauensis,20.035,442,477,0.058
Shuf_NC_054863.1_2573220_2573734_Aspergillus_puulaauensis,9.231,567,581,0.052
Shuf_NC_054859.1_4296160_4296281_Aspergillus_puulaauensis,13.349,42,92,0.343
